STATUS,200
MESSAGEID,M181000I
MESSAGE,Successfully completed
DATE,2026-05-26T09:11:42.952+09:00
PARAMETER,FORMAT,CSV
PARAMETER,LANG,EN
PARAMETER,DB,FM08
PARAMETER,STARTDATE,197301
PARAMETER,ENDDATE,203105
PARAMETER,STARTPOSITION,
NEXTPOSITION,
SERIES_CODE,NAME_OF_TIME_SERIES,UNIT,FREQUENCY,CATEGORY,LAST_UPDATE,SURVEY_DATES,VALUES
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,201811,113.36
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,201812,112.38
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,201901,108.97
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,201902,110.36
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,201903,111.22
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,201904,111.63
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,201905,109.76
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,201906,108.07
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,201907,108.23
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,201908,106.34
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,201909,107.4
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,201910,108.12
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,201911,108.88
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,201912,109.18
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202001,109.38
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202002,109.96
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202003,107.42
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202004,107.85
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202005,107.28
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202006,107.6
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202007,106.75
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202008,106.02
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202009,105.67
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202010,105.21
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202011,104.4
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202012,103.83
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202101,103.7
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202102,105.38
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202103,108.7
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202104,109.1
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202105,109.13
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202106,110.09
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202107,110.26
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202108,109.82
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202109,110.2
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202110,113.09
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202111,114.03
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202112,113.88
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202201,114.84
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202202,115.16
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202203,118.54
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202204,126.13
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202205,128.68
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202206,133.85
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202207,136.7
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202208,135.28
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202209,143.09
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202210,147.16
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202211,142.17
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202212,134.85
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202301,130.28
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202302,132.69
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202303,133.86
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202304,133.4
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202305,137.39
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202306,141.33
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202307,141.2
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202308,144.73
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202309,147.65
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202310,149.59
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202311,149.88
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202312,144.09
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202401,146.59
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202402,149.41
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202403,149.7
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202404,153.57
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202405,156.21
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202406,157.9
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202407,157.86
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202408,146.29
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202409,143.31
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202410,149.6
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202411,153.82
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202412,153.72
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202501,156.42
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202502,152.03
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202503,149.14
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202504,144.27
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202505,144.77
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202506,144.47
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202507,146.85
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202508,147.64
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202509,147.93
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202510,151.32
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202511,155.08
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202512,155.85
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202601,156.79
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202602,155.23
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202603,158.64
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202604,159.28
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202605,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202606,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202607,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202608,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202609,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202610,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202611,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202612,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202701,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202702,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202703,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202704,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202705,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202706,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202707,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202708,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202709,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202710,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202711,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202712,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202801,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202802,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202803,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202804,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202805,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202806,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202807,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202808,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202809,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202810,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202811,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202812,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202901,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202902,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202903,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202904,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202905,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202906,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202907,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202908,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202909,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202910,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202911,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,202912,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,203001,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,203002,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,203003,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,203004,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,203005,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,203006,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,203007,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,203008,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,203009,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,203010,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,203011,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,203012,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,203101,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,203102,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,203103,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,203104,null
FXERM07,"US.Dollar/Yen Spot Rate at 17:00 in JST, Average in the Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,203105,null
FXERM06,"US.Dollar/Yen Spot Rate at 17:00 in JST, End of Month, Tokyo Market",Yen per U.S. Dollar,MONTHLY,Foreign Exchange Rates,20260508,197301,301.15
