STATUS,200
MESSAGEID,M181000I
MESSAGE,Successfully completed
DATE,2026-07-27T09:05:32.735+09:00
PARAMETER,FORMAT,CSV
PARAMETER,LANG,EN
PARAMETER,DB,CO
PARAMETER,STARTDATE,
PARAMETER,ENDDATE,
PARAMETER,STARTPOSITION,
NEXTPOSITION,
SERIES_CODE,NAME_OF_TIME_SERIES,UNIT,FREQUENCY,CATEGORY,LAST_UPDATE,SURVEY_DATES,VALUES
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201604,10
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201701,12
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201702,17
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201703,22
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201704,25
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201801,24
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201802,21
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201803,19
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201804,19
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201901,12
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201902,7
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201903,5
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201904,0
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202001,-8
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202002,-34
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202003,-27
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202004,-10
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202101,5
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202102,14
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202103,18
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202104,18
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202201,14
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202202,9
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202203,8
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202204,7
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202301,1
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202302,5
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202303,9
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202304,12
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202401,11
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202402,13
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202403,13
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202404,14
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202501,12
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202502,13
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202503,14
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202504,15
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202601,17
TK99F1000601GCQ01000,D.I./Business Conditions/Large Enterprises/Manufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,202602,22
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198302,-6
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198303,-5
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198304,0
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198401,2
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198402,7
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198403,8
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198404,11
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198501,9
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198502,12
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198503,11
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198504,11
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198601,8
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198602,11
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198603,8
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198604,8
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198701,8
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198702,12
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198703,19
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198704,26
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198801,34
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198802,46
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198803,48
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198804,52
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198901,52
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198902,52
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198903,50
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,198904,49
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199001,49
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199002,51
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199003,57
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199004,52
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199101,50
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199102,47
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199103,41
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199104,33
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199201,20
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199202,8
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199203,-7
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199204,-22
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199301,-28
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199302,-26
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199303,-31
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199304,-34
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199401,-35
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199402,-27
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199403,-18
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199404,-16
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199501,-20
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199502,-15
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199503,-18
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199504,-15
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199601,-12
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199602,0
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199603,-1
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199604,1
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199701,-2
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199702,-8
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199703,-17
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199704,-25
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199801,-36
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199802,-33
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199803,-39
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199804,-41
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199901,-34
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199902,-28
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199903,-23
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,199904,-19
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200001,-16
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200002,-12
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200003,-9
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200004,-10
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200101,-13
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200102,-13
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200103,-17
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200104,-22
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200201,-22
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200202,-16
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200203,-13
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200204,-16
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200301,-14
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200302,-13
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200303,-13
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200304,-9
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200401,5
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200402,9
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200403,11
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200404,11
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200501,11
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200502,15
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200503,15
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200504,17
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200601,18
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200602,20
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200603,20
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200604,22
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200701,22
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200702,22
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200703,20
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200704,16
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200801,12
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200802,10
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200803,1
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200804,-9
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200901,-31
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200902,-29
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200903,-24
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,200904,-22
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201001,-14
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201002,-5
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201003,2
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201004,1
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201101,3
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201102,-5
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201103,1
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201104,4
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201201,5
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201202,8
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201203,8
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201204,4
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201301,6
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201302,12
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201303,14
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201304,20
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201401,24
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201402,19
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201403,13
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201404,16
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201501,19
TK99F2000601GCQ01000,D.I./Business Conditions/Large Enterprises/Nonmanufacturing/Actual result,% points,QUARTERLY,TANKAN/Judgement Survey,20260702,201502,23
